step,layer,m,n,q,n_sv,n_outliers,lambda_plus,sigma2_hat
12500,14.mlp.c_proj.weight,1536,6144,0.25,1536,35,6.942749023437502e-12,3.0856662326388897e-12
13000,14.mlp.c_proj.weight,1536,6144,0.25,1536,35,6.990432739257815e-12,3.1068589952256954e-12
13500,14.mlp.c_proj.weight,1536,6144,0.25,1536,34,6.895065307617189e-12,3.064473470052084e-12
14000,14.mlp.c_proj.weight,1536,6144,0.25,1536,29,6.463527679443361e-12,2.8726789686414938e-12
14500,14.mlp.c_proj.weight,1536,6144,0.25,1536,243,6.351470947265627e-12,2.822875976562501e-12
15000,14.mlp.c_proj.weight,1536,6144,0.25,1536,226,6.246566772460939e-12,2.7762518988715284e-12
15500,14.mlp.c_proj.weight,1536,6144,0.25,1536,222,6.210803985595705e-12,2.760357326931424e-12
16000,14.mlp.c_proj.weight,1536,6144,0.25,1536,219,6.096363067626956e-12,2.7094946967230916e-12
16500,14.mlp.c_proj.weight,1536,6144,0.25,1536,207,5.884170532226565e-12,2.6151869032118067e-12
17000,14.mlp.c_proj.weight,1536,6144,0.25,1536,198,5.881786346435549e-12,2.6141272650824663e-12
17500,14.mlp.c_proj.weight,1536,6144,0.25,1536,202,5.9914588928222684e-12,2.662870619032119e-12
18000,14.mlp.c_proj.weight,1536,6144,0.25,1536,185,5.533695220947268e-12,2.4594200981987856e-12
18500,14.mlp.c_proj.weight,1536,6144,0.25,1536,183,5.652904510498049e-12,2.5124020046657995e-12
19000,14.mlp.c_proj.weight,1536,6144,0.25,1536,174,5.564689636230471e-12,2.4731953938802094e-12
19500,14.mlp.c_proj.weight,1536,6144,0.25,1536,174,5.736351013183595e-12,2.549489339192709e-12
20000,14.mlp.c_proj.weight,1536,6144,0.25,1536,156,5.211830139160158e-12,2.316368950737848e-12
20500,14.mlp.c_proj.weight,1536,6144,0.25,1536,160,5.495548248291017e-12,2.442465888129341e-12
500,15.attn.c_attn.weight,4608,1536,3.0,1536,36,2.1642862595095058e-10,2.899593777126737e-11
1000,15.attn.c_attn.weight,4608,1536,3.0,1536,23,2.8925696931289884e-10,3.875308566623265e-11
1500,15.attn.c_attn.weight,4608,1536,3.0,1536,12,3.317770794251744e-10,4.444970024956597e-11
2000,15.attn.c_attn.weight,4608,1536,3.0,1536,8,5.631700000808172e-10,7.545047336154514e-11
2500,15.attn.c_attn.weight,4608,1536,3.0,1536,6,4.2074028599937016e-10,5.6368509928385424e-11
3000,15.attn.c_attn.weight,4608,1536,3.0,1536,8,4.016631830248893e-10,5.3812662760416666e-11
3500,15.attn.c_attn.weight,4608,1536,3.0,1536,4,4.649371564062518e-10,6.228976779513888e-11
4000,15.attn.c_attn.weight,4608,1536,3.0,1536,5,4.744598894001469e-10,6.356557210286458e-11
4500,15.attn.c_attn.weight,4608,1536,3.0,1536,4,4.647156974994172e-10,6.226009792751737e-11
5000,15.attn.c_attn.weight,4608,1536,3.0,1536,4,5.058437801973027e-10,6.777021620008681e-11
5500,15.attn.c_attn.weight,4608,1536,3.0,1536,3,5.480791574293621e-10,7.342868381076388e-11
6000,15.attn.c_attn.weight,4608,1536,3.0,1536,2,5.584877260505964e-10,7.48231675889757e-11
6500,15.attn.c_attn.weight,4608,1536,3.0,1536,2,5.563996849290114e-10,7.454342312282986e-11
7000,15.attn.c_attn.weight,4608,1536,3.0,1536,2,5.719967193675174e-10,7.663302951388891e-11
7500,15.attn.c_attn.weight,4608,1536,3.0,1536,2,5.401382737700014e-10,7.236480712890627e-11
8000,15.attn.c_attn.weight,4608,1536,3.0,1536,2,6.736779945913667e-10,9.025573730468749e-11
8500,15.attn.c_attn.weight,4608,1536,3.0,1536,2,7.222724061482532e-10,9.676615397135416e-11
9000,15.attn.c_attn.weight,4608,1536,3.0,1536,2,6.68426254800714e-10,8.955213758680559e-11
9500,15.attn.c_attn.weight,4608,1536,3.0,1536,2,7.19140344465876e-10,9.634653727213544e-11
10000,15.attn.c_attn.weight,4608,1536,3.0,1536,2,7.272077760719996e-10,9.742736816406251e-11
10500,15.attn.c_attn.weight,4608,1536,3.0,1536,2,7.904184754799808e-10,1.0589599609375002e-10
11000,15.attn.c_attn.weight,4608,1536,3.0,1536,2,9.358220663103519e-10,1.2537638346354167e-10
11500,15.attn.c_attn.weight,4608,1536,3.0,1536,2,6.571318505521404e-10,8.803897433810762e-11
12000,15.attn.c_attn.weight,4608,1536,3.0,1536,2,7.575792832950536e-10,1.0149637858072917e-10
12500,15.attn.c_attn.weight,4608,1536,3.0,1536,2,8.545466475019917e-10,1.1448754204644098e-10
13000,15.attn.c_attn.weight,4608,1536,3.0,1536,2,8.749208669307906e-10,1.1721716986762155e-10
13500,15.attn.c_attn.weight,4608,1536,3.0,1536,2,8.529647981674576e-10,1.1427561442057292e-10
14000,15.attn.c_attn.weight,4608,1536,3.0,1536,2,7.439753790180607e-10,9.96738009982639e-11
14500,15.attn.c_attn.weight,4608,1536,3.0,1536,2,7.891213590256628e-10,1.057222154405382e-10
15000,15.attn.c_attn.weight,4608,1536,3.0,1536,2,8.791285861606507e-10,1.177808973524305e-10
15500,15.attn.c_attn.weight,4608,1536,3.0,1536,2,8.365768390616846e-10,1.1208004421657985e-10
16000,15.attn.c_attn.weight,4608,1536,3.0,1536,2,8.976994973480808e-10,1.2026892768012152e-10
16500,15.attn.c_attn.weight,4608,1536,3.0,1536,2,7.753592698152162e-10,1.0387844509548608e-10
17000,15.attn.c_attn.weight,4608,1536,3.0,1536,2,8.939663329185804e-10,1.197687784830729e-10
17500,15.attn.c_attn.weight,4608,1536,3.0,1536,2,8.953899973196613e-10,1.1995951334635419e-10
18000,15.attn.c_attn.weight,4608,1536,3.0,1536,2,7.924116056414935e-10,1.0616302490234374e-10
18500,15.attn.c_attn.weight,4608,1536,3.0,1536,2,8.316731061246288e-10,1.1142306857638886e-10
19000,15.attn.c_attn.weight,4608,1536,3.0,1536,2,9.559115528589342e-10,1.2806786431206594e-10
19500,15.attn.c_attn.weight,4608,1536,3.0,1536,2,9.798923887704708e-10,1.312806871202257e-10
20000,15.attn.c_attn.weight,4608,1536,3.0,1536,2,8.382535993562907e-10,1.123046875e-10
20500,15.attn.c_attn.weight,4608,1536,3.0,1536,2,1.0090933274859696e-09,1.3519287109375e-10
500,15.attn.c_proj.weight,1536,1536,1.0,1536,64,1.7276340060763894e-11,4.3190850151909735e-12
1000,15.attn.c_proj.weight,1536,1536,1.0,1536,34,3.192477756076389e-11,7.981194390190973e-12
1500,15.attn.c_proj.weight,1536,1536,1.0,1536,37,3.4586588541666676e-11,8.646647135416669e-12
2000,15.attn.c_proj.weight,1536,1536,1.0,1536,36,5.727132161458333e-11,1.4317830403645832e-11
2500,15.attn.c_proj.weight,1536,1536,1.0,1536,32,4.048665364583332e-11,1.012166341145833e-11
3000,15.attn.c_proj.weight,1536,1536,1.0,1536,31,4.1690402560763877e-11,1.0422600640190969e-11
3500,15.attn.c_proj.weight,1536,1536,1.0,1536,26,4.1113959418402764e-11,1.0278489854600691e-11
4000,15.attn.c_proj.weight,1536,1536,1.0,1536,25,3.746880425347221e-11,9.367201063368052e-12
4500,15.attn.c_proj.weight,1536,1536,1.0,1536,24,4.233466254340277e-11,1.0583665635850693e-11
5000,15.attn.c_proj.weight,1536,1536,1.0,1536,19,3.94524468315972e-11,9.8631117078993e-12
5500,15.attn.c_proj.weight,1536,1536,1.0,1536,20,3.831651475694443e-11,9.579128689236107e-12
6000,15.attn.c_proj.weight,1536,1536,1.0,1536,17,3.9978027343749986e-11,9.994506835937496e-12
6500,15.attn.c_proj.weight,1536,1536,1.0,1536,17,4.1046142578124975e-11,1.0261535644531244e-11
7000,15.attn.c_proj.weight,1536,1536,1.0,1536,16,3.5366482204861096e-11,8.841620551215274e-12
7500,15.attn.c_proj.weight,1536,1536,1.0,1536,14,3.757052951388887e-11,9.392632378472218e-12
8000,15.attn.c_proj.weight,1536,1536,1.0,1536,15,4.340277777777776e-11,1.085069444444444e-11
8500,15.attn.c_proj.weight,1536,1536,1.0,1536,16,4.45217556423611e-11,1.1130438910590275e-11
9000,15.attn.c_proj.weight,1536,1536,1.0,1536,15,4.018147786458331e-11,1.0045369466145828e-11
9500,15.attn.c_proj.weight,1536,1536,1.0,1536,15,4.419962565104165e-11,1.1049906412760412e-11
10000,15.attn.c_proj.weight,1536,1536,1.0,1536,13,4.214816623263888e-11,1.053704155815972e-11
10500,15.attn.c_proj.weight,1536,1536,1.0,1536,12,4.3233235677083316e-11,1.0808308919270829e-11
11000,15.attn.c_proj.weight,1536,1536,1.0,1536,13,4.5233832465277763e-11,1.1308458116319441e-11
11500,15.attn.c_proj.weight,1536,1536,1.0,1536,11,3.994411892361109e-11,9.986029730902773e-12
12000,15.attn.c_proj.weight,1536,1536,1.0,1536,10,3.980848524305554e-11,9.952121310763885e-12
12500,15.attn.c_proj.weight,1536,1536,1.0,1536,12,4.279242621527776e-11,1.069810655381944e-11
13000,15.attn.c_proj.weight,1536,1536,1.0,1536,12,4.760742187500003e-11,1.1901855468750007e-11
13500,15.attn.c_proj.weight,1536,1536,1.0,1536,11,4.597981770833331e-11,1.1494954427083327e-11
14000,15.attn.c_proj.weight,1536,1536,1.0,1536,11,3.916422526041665e-11,9.791056315104163e-12
14500,15.attn.c_proj.weight,1536,1536,1.0,1536,11,3.9028591579861094e-11,9.757147894965273e-12
15000,15.attn.c_proj.weight,1536,1536,1.0,1536,10,4.3165418836805547e-11,1.0791354709201387e-11
15500,15.attn.c_proj.weight,1536,1536,1.0,1536,10,4.489474826388888e-11,1.122368706597222e-11
16000,15.attn.c_proj.weight,1536,1536,1.0,1536,10,4.167344835069443e-11,1.0418362087673607e-11
16500,15.attn.c_proj.weight,1536,1536,1.0,1536,9,3.840128580729165e-11,9.600321451822913e-12
17000,15.attn.c_proj.weight,1536,1536,1.0,1536,10,4.2978922526041654e-11,1.0744730631510413e-11
17500,15.attn.c_proj.weight,1536,1536,1.0,1536,11,4.499647352430554e-11,1.1249118381076385e-11
18000,15.attn.c_proj.weight,1536,1536,1.0,1536,10,3.6790635850694425e-11,9.197658962673606e-12
18500,15.attn.c_proj.weight,1536,1536,1.0,1536,10,3.675672743055554e-11,9.189181857638884e-12
19000,15.attn.c_proj.weight,1536,1536,1.0,1536,9,3.7994384765624985e-11,9.498596191406246e-12
19500,15.attn.c_proj.weight,1536,1536,1.0,1536,12,4.638671875000002e-11,1.1596679687500005e-11
20000,15.attn.c_proj.weight,1536,1536,1.0,1536,8,3.628200954861109e-11,9.070502387152772e-12
20500,15.attn.c_proj.weight,1536,1536,1.0,1536,9,4.574245876736113e-11,1.1435614691840283e-11
500,15.mlp.c_fc.weight,6144,1536,4.0,1536,17,5.814361572265623e-10,6.460401746961804e-11
1000,15.mlp.c_fc.weight,6144,1536,4.0,1536,9,9.654998779296874e-10,1.0727776421440972e-10
1500,15.mlp.c_fc.weight,6144,1536,4.0,1536,6,1.4112854003906255e-09,1.568094889322917e-10
2000,15.mlp.c_fc.weight,6144,1536,4.0,1536,4,1.9184494018554686e-09,2.1316104465060761e-10
2500,15.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.862869262695312e-09,2.0698547363281244e-10
3000,15.mlp.c_fc.weight,6144,1536,4.0,1536,2,2.1387863159179683e-09,2.376429239908854e-10
3500,15.mlp.c_fc.weight,6144,1536,4.0,1536,2,2.1866607666015623e-09,2.4296230740017357e-10
4000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,2.2185134887695317e-09,2.4650149875217017e-10
4500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,2.39227294921875e-09,2.6580810546875e-10
5000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,2.4521636962890625e-09,2.7246263292100696e-10
5500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,2.6253128051757816e-09,2.9170142279730904e-10
6000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,2.7209091186523438e-09,3.02323235405816e-10
6500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,2.70477294921875e-09,3.0053032769097223e-10
7000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,2.8290557861328126e-09,3.143395317925347e-10
7500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,2.9003143310546875e-09,3.222571478949653e-10
8000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,2.887001037597656e-09,3.207778930664062e-10
8500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.269882202148438e-09,3.633202446831598e-10
9000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.228645324707031e-09,3.5873836941189234e-10
9500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.394241333007811e-09,3.771379258897568e-10
10000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.340225219726562e-09,3.711361355251736e-10
10500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.3992385864257804e-09,3.7769317626953116e-10
11000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.6449813842773418e-09,4.049979315863713e-10
11500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.4758377075195304e-09,3.862041897243923e-10
12000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.700866699218749e-09,4.1120741102430547e-10
12500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.5563278198242184e-09,3.9514753553602426e-10
13000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.648071289062499e-09,4.053412543402777e-10
13500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.976821899414062e-09,4.4186909993489573e-10
14000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.824119567871092e-09,4.2490217420789905e-10
14500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.7266921997070295e-09,4.1407691107855886e-10
15000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,3.817253112792967e-09,4.2413923475477414e-10
15500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,4.0063858032226545e-09,4.4515397813585053e-10
16000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,4.077377319335935e-09,4.5304192437065944e-10
16500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,4.025001525878905e-09,4.4722239176432277e-10
17000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,4.217987060546874e-09,4.686652289496526e-10
17500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,4.423370361328125e-09,4.91485595703125e-10
18000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,4.139862060546873e-09,4.5998467339409697e-10
18500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,4.3370056152343735e-09,4.818895128038192e-10
19000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,4.361000061035156e-09,4.845555623372396e-10
19500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,4.865837097167968e-09,5.406485663519964e-10
20000,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,4.129943847656248e-09,4.588826497395831e-10
20500,15.mlp.c_fc.weight,6144,1536,4.0,1536,1,4.854850769042967e-09,5.394278632269963e-10
500,15.mlp.c_proj.weight,1536,6144,0.25,1536,117,1.6803741455078126e-11,7.468329535590278e-12
1000,15.mlp.c_proj.weight,1536,6144,0.25,1536,128,1.7659664154052735e-11,7.848739624023438e-12
1500,15.mlp.c_proj.weight,1536,6144,0.25,1536,124,1.753568649291992e-11,7.793638441297743e-12
2000,15.mlp.c_proj.weight,1536,6144,0.25,1536,100,1.7900466918945314e-11,7.955763075086806e-12
2500,15.mlp.c_proj.weight,1536,6144,0.25,1536,84,1.5189647674560553e-11,6.750954522026912e-12
3000,15.mlp.c_proj.weight,1536,6144,0.25,1536,230,1.4498233795166021e-11,6.4436594645182316e-12
3500,15.mlp.c_proj.weight,1536,6144,0.25,1536,199,1.2860298156738282e-11,5.715688069661458e-12
4000,15.mlp.c_proj.weight,1536,6144,0.25,1536,169,1.1787414550781253e-11,5.238850911458335e-12
4500,15.mlp.c_proj.weight,1536,6144,0.25,1536,156,1.141786575317383e-11,5.074607001410591e-12
5000,15.mlp.c_proj.weight,1536,6144,0.25,1536,130,1.0454654693603516e-11,4.646513197157118e-12
5500,15.mlp.c_proj.weight,1536,6144,0.25,1536,121,1.0204315185546876e-11,4.535251193576389e-12
6000,15.mlp.c_proj.weight,1536,6144,0.25,1536,101,9.53197479248047e-12,4.2364332411024316e-12
6500,15.mlp.c_proj.weight,1536,6144,0.25,1536,89,9.152889251708984e-12,4.067950778537326e-12
7000,15.mlp.c_proj.weight,1536,6144,0.25,1536,81,8.699893951416018e-12,3.8666195339626745e-12
7500,15.mlp.c_proj.weight,1536,6144,0.25,1536,72,8.432865142822268e-12,3.747940063476564e-12
8000,15.mlp.c_proj.weight,1536,6144,0.25,1536,61,8.141994476318362e-12,3.61866421169705e-12
8500,15.mlp.c_proj.weight,1536,6144,0.25,1536,67,8.440017700195314e-12,3.751118977864584e-12
9000,15.mlp.c_proj.weight,1536,6144,0.25,1536,56,7.772445678710939e-12,3.4544203016493064e-12
9500,15.mlp.c_proj.weight,1536,6144,0.25,1536,50,7.562637329101564e-12,3.361172146267362e-12
10000,15.mlp.c_proj.weight,1536,6144,0.25,1536,43,7.1692466735839864e-12,3.186331854926216e-12
10500,15.mlp.c_proj.weight,1536,6144,0.25,1536,39,6.980895996093753e-12,3.1026204427083345e-12
11000,15.mlp.c_proj.weight,1536,6144,0.25,1536,38,6.9999694824218774e-12,3.111097547743057e-12
11500,15.mlp.c_proj.weight,1536,6144,0.25,1536,34,6.6566467285156275e-12,2.9585096571180567e-12
12000,15.mlp.c_proj.weight,1536,6144,0.25,1536,32,6.511211395263674e-12,2.8938717312282995e-12
12500,15.mlp.c_proj.weight,1536,6144,0.25,1536,254,6.370544433593753e-12,2.8313530815972236e-12
13000,15.mlp.c_proj.weight,1536,6144,0.25,1536,254,6.401538848876955e-12,2.8451283772786466e-12
13500,15.mlp.c_proj.weight,1536,6144,0.25,1536,246,6.358623504638673e-12,2.8260548909505214e-12
14000,15.mlp.c_proj.weight,1536,6144,0.25,1536,228,5.955696105957033e-12,2.646976047092015e-12
14500,15.mlp.c_proj.weight,1536,6144,0.25,1536,217,5.84840774536133e-12,2.599292331271702e-12
15000,15.mlp.c_proj.weight,1536,6144,0.25,1536,209,5.83171844482422e-12,2.59187486436632e-12
15500,15.mlp.c_proj.weight,1536,6144,0.25,1536,202,5.700588226318362e-12,2.5335947672526052e-12
16000,15.mlp.c_proj.weight,1536,6144,0.25,1536,193,5.5480003356933616e-12,2.4657779269748275e-12
16500,15.mlp.c_proj.weight,1536,6144,0.25,1536,185,5.435943603515626e-12,2.4159749348958338e-12
17000,15.mlp.c_proj.weight,1536,6144,0.25,1536,175,5.378723144531252e-12,2.3905436197916675e-12
17500,15.mlp.c_proj.weight,1536,6144,0.25,1536,180,5.440711975097658e-12,2.4180942111545147e-12
18000,15.mlp.c_proj.weight,1536,6144,0.25,1536,165,5.187988281250001e-12,2.305772569444445e-12
18500,15.mlp.c_proj.weight,1536,6144,0.25,1536,155,5.085468292236329e-12,2.260208129882813e-12
19000,15.mlp.c_proj.weight,1536,6144,0.25,1536,153,5.0735473632812515e-12,2.2549099392361116e-12
19500,15.mlp.c_proj.weight,1536,6144,0.25,1536,158,5.311965942382813e-12,2.3608737521701394e-12
20000,15.mlp.c_proj.weight,1536,6144,0.25,1536,135,4.789829254150392e-12,2.1288130018446186e-12
20500,15.mlp.c_proj.weight,1536,6144,0.25,1536,138,5.040168762207032e-12,2.240075005425348e-12
500,16.attn.c_attn.weight,4608,1536,3.0,1536,39,2.181370232322473e-10,2.922481960720486e-11
1000,16.attn.c_attn.weight,4608,1536,3.0,1536,19,3.1810990117480024e-10,4.2618645562065986e-11
1500,16.attn.c_attn.weight,4608,1536,3.0,1536,17,4.017264569982706e-10,5.382113986545138e-11
2000,16.attn.c_attn.weight,4608,1536,3.0,1536,6,8.386648801832698e-10,1.1235978868272573e-10
2500,16.attn.c_attn.weight,4608,1536,3.0,1536,9,4.870830470897288e-10,6.525675455729167e-11
3000,16.attn.c_attn.weight,4608,1536,3.0,1536,8,4.706950879839558e-10,6.306118435329861e-11
3500,16.attn.c_attn.weight,4608,1536,3.0,1536,6,4.896772799983647e-10,6.560431586371528e-11
4000,16.attn.c_attn.weight,4608,1536,3.0,1536,5,5.011298691803911e-10,6.713867187499999e-11
4500,16.attn.c_attn.weight,4608,1536,3.0,1536,3,5.228961160235798e-10,7.005479600694444e-11
5000,16.attn.c_attn.weight,4608,1536,3.0,1536,5,5.010665952070097e-10,6.713019476996527e-11
5500,16.attn.c_attn.weight,4608,1536,3.0,1536,3,5.670297124570804e-10,7.59675767686632e-11
6000,16.attn.c_attn.weight,4608,1536,3.0,1536,3,5.116017117750068e-10,6.854163275824654e-11
6500,16.attn.c_attn.weight,4608,1536,3.0,1536,3,6.171110623884287e-10,8.267720540364583e-11
7000,16.attn.c_attn.weight,4608,1536,3.0,1536,2,5.417201231045354e-10,7.257673475477431e-11
7500,16.attn.c_attn.weight,4608,1536,3.0,1536,2,5.67662452190894e-10,7.605234781901042e-11
8000,16.attn.c_attn.weight,4608,1536,3.0,1536,2,7.081306730975186e-10,9.487152099609374e-11
8500,16.attn.c_attn.weight,4608,1536,3.0,1536,4,7.383756323738101e-10,9.892357720269098e-11
9000,16.attn.c_attn.weight,4608,1536,3.0,1536,2,6.254948638614592e-10,8.380042182074652e-11
9500,16.attn.c_attn.weight,4608,1536,3.0,1536,2,7.180963239050834e-10,9.620666503906251e-11
10000,16.attn.c_attn.weight,4608,1536,3.0,1536,2,6.691539054945993e-10,8.964962429470486e-11
10500,16.attn.c_attn.weight,4608,1536,3.0,1536,2,7.309725774881907e-10,9.793175591362849e-11
11000,16.attn.c_attn.weight,4608,1536,3.0,1536,2,7.395778378680559e-10,9.908464219835069e-11
11500,16.attn.c_attn.weight,4608,1536,3.0,1536,2,7.26068844551135e-10,9.72747802734375e-11
12000,16.attn.c_attn.weight,4608,1536,3.0,1536,2,7.249615500169614e-10,9.712643093532989e-11
12500,16.attn.c_attn.weight,4608,1536,3.0,1536,2,7.404003995220135e-10,9.919484456380208e-11
13000,16.attn.c_attn.weight,4608,1536,3.0,1536,2,7.583702079623207e-10,1.0160234239366321e-10
13500,16.attn.c_attn.weight,4608,1536,3.0,1536,2,8.275919348415312e-10,1.1087629530164931e-10
14000,16.attn.c_attn.weight,4608,1536,3.0,1536,2,7.646659683137663e-10,1.0244581434461808e-10
14500,16.attn.c_attn.weight,4608,1536,3.0,1536,2,7.167675704640749e-10,9.602864583333337e-11
15000,16.attn.c_attn.weight,4608,1536,3.0,1536,2,7.718475642925509e-10,1.0340796576605904e-10
15500,16.attn.c_attn.weight,4608,1536,3.0,1536,2,8.401201815710411e-10,1.1255476209852433e-10
16000,16.attn.c_attn.weight,4608,1536,3.0,1536,2,7.708035437317583e-10,1.0326809353298611e-10
16500,16.attn.c_attn.weight,4608,1536,3.0,1536,2,7.981695372191976e-10,1.0693444146050348e-10
17000,16.attn.c_attn.weight,4608,1536,3.0,1536,2,8.765659902387054e-10,1.1743757459852426e-10
17500,16.attn.c_attn.weight,4608,1536,3.0,1536,2,8.674861750584803e-10,1.1622111002604167e-10
18000,16.attn.c_attn.weight,4608,1536,3.0,1536,2,7.964295029512102e-10,1.0670132107204862e-10
18500,16.attn.c_attn.weight,4608,1536,3.0,1536,2,7.952905714303457e-10,1.0654873318142362e-10
19000,16.attn.c_attn.weight,4608,1536,3.0,1536,2,7.947843796432945e-10,1.064809163411458e-10
19500,16.attn.c_attn.weight,4608,1536,3.0,1536,2,7.977898933789094e-10,1.0688357883029514e-10
20000,16.attn.c_attn.weight,4608,1536,3.0,1536,2,7.532133791317394e-10,1.0091145833333332e-10
20500,16.attn.c_attn.weight,4608,1536,3.0,1536,1,9.455029842377e-10,1.2667338053385412e-10
500,16.attn.c_proj.weight,1536,1536,1.0,1536,61,1.761542426215278e-11,4.403856065538195e-12
1000,16.attn.c_proj.weight,1536,1536,1.0,1536,35,3.312852647569445e-11,8.282131618923612e-12
1500,16.attn.c_proj.weight,1536,1536,1.0,1536,35,3.4620496961805564e-11,8.655124240451391e-12
2000,16.attn.c_proj.weight,1536,1536,1.0,1536,34,5.30327690972222e-11,1.325819227430555e-11
2500,16.attn.c_proj.weight,1536,1536,1.0,1536,33,3.924899631076388e-11,9.81224907769097e-12
3000,16.attn.c_proj.weight,1536,1536,1.0,1536,29,3.977457682291666e-11,9.943644205729165e-12
