step,layer,m,n,q,n_sv,n_outliers,lambda_plus,sigma2_hat
3000,48.attn.c_proj.weight,1536,1536,1.0,1536,12,2.627902560763889e-12,6.569756401909722e-13
3500,48.attn.c_proj.weight,1536,1536,1.0,1536,13,2.644856770833333e-12,6.612141927083333e-13
4000,48.attn.c_proj.weight,1536,1536,1.0,1536,11,2.2210015190972226e-12,5.552503797743056e-13
4500,48.attn.c_proj.weight,1536,1536,1.0,1536,11,1.5428331163194447e-12,3.8570827907986117e-13
5000,48.attn.c_proj.weight,1536,1536,1.0,1536,8,1.8141004774305555e-12,4.535251193576389e-13
5500,48.attn.c_proj.weight,1536,1536,1.0,1536,8,1.4919704861111113e-12,3.729926215277778e-13
6000,48.attn.c_proj.weight,1536,1536,1.0,1536,9,1.5089246961805558e-12,3.7723117404513895e-13
6500,48.attn.c_proj.weight,1536,1536,1.0,1536,7,2.153184678819445e-12,5.382961697048612e-13
7000,48.attn.c_proj.weight,1536,1536,1.0,1536,7,2.153184678819445e-12,5.382961697048612e-13
7500,48.attn.c_proj.weight,1536,1536,1.0,1536,5,1.1528862847222223e-12,2.882215711805556e-13
8000,48.attn.c_proj.weight,1536,1536,1.0,1536,5,1.5174018012152776e-11,3.793504503038194e-12
8500,48.attn.c_proj.weight,1536,1536,1.0,1536,5,1.4411078559027779e-12,3.6027696397569447e-13
9000,48.attn.c_proj.weight,1536,1536,1.0,1536,6,2.526177300347222e-12,6.315443250868055e-13
9500,48.attn.c_proj.weight,1536,1536,1.0,1536,4,1.1359320746527778e-12,2.8398301866319445e-13
10000,48.attn.c_proj.weight,1536,1536,1.0,1536,4,1.4241536458333334e-12,3.5603841145833334e-13
10500,48.attn.c_proj.weight,1536,1536,1.0,1536,5,1.4411078559027779e-12,3.6027696397569447e-13
11000,48.attn.c_proj.weight,1536,1536,1.0,1536,5,1.1528862847222223e-12,2.882215711805556e-13
11500,48.attn.c_proj.weight,1536,1536,1.0,1536,4,1.4241536458333334e-12,3.5603841145833334e-13
12000,48.attn.c_proj.weight,1536,1536,1.0,1536,4,2.1023220486111115e-12,5.255805121527779e-13
12500,48.attn.c_proj.weight,1536,1536,1.0,1536,4,1.4241536458333334e-12,3.5603841145833334e-13
13000,48.attn.c_proj.weight,1536,1536,1.0,1536,2,1.3902452256944445e-12,3.4756130642361113e-13
13500,48.attn.c_proj.weight,1536,1536,1.0,1536,3,1.1189778645833335e-12,2.7974446614583336e-13
14000,48.attn.c_proj.weight,1536,1536,1.0,1536,4,1.1359320746527778e-12,2.8398301866319445e-13
14500,48.attn.c_proj.weight,1536,1536,1.0,1536,3,8.646647135416666e-13,2.1616617838541666e-13
15000,48.attn.c_proj.weight,1536,1536,1.0,1536,2,1.102023654513889e-12,2.7550591362847223e-13
15500,48.attn.c_proj.weight,1536,1536,1.0,1536,2,1.7123752170138887e-12,4.280938042534722e-13
16000,48.attn.c_proj.weight,1536,1536,1.0,1536,4,1.7462836371527776e-12,4.365709092881944e-13
16500,48.attn.c_proj.weight,1536,1536,1.0,1536,4,1.4241536458333334e-12,3.5603841145833334e-13
17000,48.attn.c_proj.weight,1536,1536,1.0,1536,3,1.407199435763889e-12,3.5179985894097226e-13
17500,48.attn.c_proj.weight,1536,1536,1.0,1536,3,1.407199435763889e-12,3.5179985894097226e-13
18000,48.attn.c_proj.weight,1536,1536,1.0,1536,3,1.407199435763889e-12,3.5179985894097226e-13
18500,48.attn.c_proj.weight,1536,1536,1.0,1536,2,1.102023654513889e-12,2.7550591362847223e-13
19000,48.attn.c_proj.weight,1536,1536,1.0,1536,2,1.102023654513889e-12,2.7550591362847223e-13
19500,48.attn.c_proj.weight,1536,1536,1.0,1536,4,2.1023220486111115e-12,5.255805121527779e-13
20000,48.attn.c_proj.weight,1536,1536,1.0,1536,3,1.407199435763889e-12,3.5179985894097226e-13
20500,48.attn.c_proj.weight,1536,1536,1.0,1536,2,1.3902452256944445e-12,3.4756130642361113e-13
21000,48.attn.c_proj.weight,1536,1536,1.0,1536,1,1.0850694444444444e-12,2.712673611111111e-13
21500,48.attn.c_proj.weight,1536,1536,1.0,1536,1,1.373291015625e-12,3.4332275390625e-13
22000,48.attn.c_proj.weight,1536,1536,1.0,1536,2,8.477105034722221e-13,2.1192762586805553e-13
22500,48.attn.c_proj.weight,1536,1536,1.0,1536,4,1.4241536458333334e-12,3.5603841145833334e-13
23000,48.attn.c_proj.weight,1536,1536,1.0,1536,2,1.7123752170138887e-12,4.280938042534722e-13
23500,48.attn.c_proj.weight,1536,1536,1.0,1536,2,2.0684136284722224e-12,5.171034071180556e-13
24000,48.attn.c_proj.weight,1536,1536,1.0,1536,1,1.373291015625e-12,3.4332275390625e-13
24500,48.attn.c_proj.weight,1536,1536,1.0,1536,3,1.1189778645833335e-12,2.7974446614583336e-13
500,48.mlp.c_fc.weight,6144,1536,4.0,1536,7,1.485061645507813e-10,1.6500684950086813e-11
1000,48.mlp.c_fc.weight,6144,1536,4.0,1536,7,1.0654449462890622e-10,1.183827718098958e-11
1500,48.mlp.c_fc.weight,6144,1536,4.0,1536,6,1.121139526367187e-10,1.24571058485243e-11
2000,48.mlp.c_fc.weight,6144,1536,4.0,1536,5,1.0787963867187498e-10,1.1986626519097219e-11
2500,48.mlp.c_fc.weight,6144,1536,4.0,1536,8,1.2145996093749997e-10,1.3495551215277776e-11
3000,48.mlp.c_fc.weight,6144,1536,4.0,1536,7,9.998321533203122e-11,1.1109246148003469e-11
3500,48.mlp.c_fc.weight,6144,1536,4.0,1536,6,1.0051727294921872e-10,1.1168585883246524e-11
4000,48.mlp.c_fc.weight,6144,1536,4.0,1536,6,1.0990142822265625e-10,1.2211269802517361e-11
4500,48.mlp.c_fc.weight,6144,1536,4.0,1536,4,1.1344909667968747e-10,1.2605455186631941e-11
5000,48.mlp.c_fc.weight,6144,1536,4.0,1536,5,1.0032653808593748e-10,1.114739312065972e-11
5500,48.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.0776519775390622e-10,1.1973910861545135e-11
6000,48.mlp.c_fc.weight,6144,1536,4.0,1536,5,1.2374877929687495e-10,1.374986436631944e-11
6500,48.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.2191772460937507e-10,1.354641384548612e-11
7000,48.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.3462066650390634e-10,1.495785183376737e-11
7500,48.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.1127471923828123e-10,1.2363857693142358e-11
8000,48.mlp.c_fc.weight,6144,1536,4.0,1536,4,9.762954711914061e-10,1.0847727457682291e-10
8500,48.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.1520385742187498e-10,1.2800428602430553e-11
9000,48.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.3309478759765633e-10,1.4788309733072925e-11
9500,48.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.0768890380859371e-10,1.1965433756510411e-11
10000,48.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.3740539550781257e-10,1.526726616753473e-11
10500,48.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.2023925781250006e-10,1.335991753472223e-11
11000,48.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.1547088623046883e-10,1.2830098470052092e-11
11500,48.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.1886596679687508e-10,1.3207329644097231e-11
12000,48.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.305007934570313e-10,1.4500088161892367e-11
12500,48.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.4732360839843758e-10,1.636928982204862e-11
13000,48.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.2195587158203133e-10,1.355065239800348e-11
13500,48.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.346206665039063e-10,1.4957851833767367e-11
14000,48.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.4404296875000007e-10,1.6004774305555564e-11
14500,48.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.173400878906251e-10,1.3037787543402787e-11
15000,48.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.202392578125001e-10,1.3359917534722231e-11
15500,48.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.3645172119140632e-10,1.51613023546007e-11
16000,48.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.6941070556640631e-10,1.88234117296007e-11
16500,48.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.6548156738281258e-10,1.8386840820312508e-11
17000,48.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.2805938720703132e-10,1.4228820800781258e-11
17500,48.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.4041900634765636e-10,1.5602111816406262e-11
18000,48.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.5338897705078134e-10,1.7043219672309038e-11
18500,48.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.1650085449218756e-10,1.294453938802084e-11
19000,48.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.2889862060546883e-10,1.4322068956163202e-11
19500,48.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.528930664062501e-10,1.6988118489583344e-11
20000,48.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.6906738281250006e-10,1.8785264756944452e-11
20500,48.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.548004150390626e-10,1.72000461154514e-11
21000,48.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.3240814208984382e-10,1.4712015787760426e-11
21500,48.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.4022827148437505e-10,1.558091905381945e-11
22000,48.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.3191223144531257e-10,1.465691460503473e-11
22500,48.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.5964508056640633e-10,1.7738342285156258e-11
23000,48.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.4507293701171883e-10,1.6119215223524313e-11
23500,48.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.544952392578126e-10,1.7166137695312513e-11
24000,48.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.4438629150390632e-10,1.6042921278211814e-11
24500,48.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.6914367675781257e-10,1.8793741861979175e-11
500,48.mlp.c_proj.weight,1536,6144,0.25,1536,10,4.013538360595703e-11,1.7837948269314237e-11
1000,48.mlp.c_proj.weight,1536,6144,0.25,1536,6,5.383968353271482e-11,2.3928748236762142e-11
1500,48.mlp.c_proj.weight,1536,6144,0.25,1536,5,4.6756267547607413e-11,2.0780563354492184e-11
2000,48.mlp.c_proj.weight,1536,6144,0.25,1536,6,3.3924579620361333e-11,1.5077590942382815e-11
2500,48.mlp.c_proj.weight,1536,6144,0.25,1536,6,2.5978088378906253e-11,1.1545817057291669e-11
3000,48.mlp.c_proj.weight,1536,6144,0.25,1536,6,2.2454261779785155e-11,9.979671902126735e-12
3500,48.mlp.c_proj.weight,1536,6144,0.25,1536,6,2.3379325866699217e-11,1.0390811496310764e-11
4000,48.mlp.c_proj.weight,1536,6144,0.25,1536,9,1.2493133544921881e-11,5.5525037977430585e-12
4500,48.mlp.c_proj.weight,1536,6144,0.25,1536,10,8.010864257812504e-12,3.5603841145833353e-12
5000,48.mlp.c_proj.weight,1536,6144,0.25,1536,7,8.416175842285162e-12,3.740522596571183e-12
5500,48.mlp.c_proj.weight,1536,6144,0.25,1536,23,5.326271057128905e-12,2.36723158094618e-12
6000,48.mlp.c_proj.weight,1536,6144,0.25,1536,27,4.923343658447264e-12,2.1881527370876728e-12
6500,48.mlp.c_proj.weight,1536,6144,0.25,1536,20,5.6600570678710904e-12,2.515580919053818e-12
7000,48.mlp.c_proj.weight,1536,6144,0.25,1536,22,5.745887756347654e-12,2.5537278917100685e-12
7500,48.mlp.c_proj.weight,1536,6144,0.25,1536,17,3.309249877929689e-12,1.4707777235243062e-12
8000,48.mlp.c_proj.weight,1536,6144,0.25,1536,24,2.0666122436523432e-11,9.184943305121526e-12
8500,48.mlp.c_proj.weight,1536,6144,0.25,1536,18,3.2186508178710956e-12,1.4305114746093758e-12
9000,48.mlp.c_proj.weight,1536,6144,0.25,1536,19,5.536079406738279e-12,2.460479736328124e-12
9500,48.mlp.c_proj.weight,1536,6144,0.25,1536,13,2.9969215393066414e-12,1.3319651285807296e-12
10000,48.mlp.c_proj.weight,1536,6144,0.25,1536,12,3.6931037902832005e-12,1.6413794623480893e-12
10500,48.mlp.c_proj.weight,1536,6144,0.25,1536,13,2.808570861816407e-12,1.2482537163628474e-12
11000,48.mlp.c_proj.weight,1536,6144,0.25,1536,14,2.1791458129882818e-12,9.685092502170142e-13
11500,48.mlp.c_proj.weight,1536,6144,0.25,1536,13,2.775192260742188e-12,1.2334187825520836e-12
12000,48.mlp.c_proj.weight,1536,6144,0.25,1536,13,3.886222839355466e-12,1.7272101508246516e-12
12500,48.mlp.c_proj.weight,1536,6144,0.25,1536,13,2.491474151611329e-12,1.1073218451605906e-12
13000,48.mlp.c_proj.weight,1536,6144,0.25,1536,11,2.6464462280273447e-12,1.1761983235677087e-12
13500,48.mlp.c_proj.weight,1536,6144,0.25,1536,11,2.1290779113769546e-12,9.462568495008686e-13
14000,48.mlp.c_proj.weight,1536,6144,0.25,1536,12,2.0623207092285165e-12,9.165869818793406e-13
14500,48.mlp.c_proj.weight,1536,6144,0.25,1536,167,1.6093254089355462e-12,7.152557373046872e-13
15000,48.mlp.c_proj.weight,1536,6144,0.25,1536,9,1.931190490722657e-12,8.583068847656254e-13
15500,48.mlp.c_proj.weight,1536,6144,0.25,1536,8,2.5391578674316418e-12,1.1285146077473963e-12
16000,48.mlp.c_proj.weight,1536,6144,0.25,1536,9,2.8347969055175793e-12,1.2599097357855907e-12
16500,48.mlp.c_proj.weight,1536,6144,0.25,1536,11,2.0503997802734385e-12,9.112887912326393e-13
17000,48.mlp.c_proj.weight,1536,6144,0.25,1536,9,1.811981201171874e-12,8.053249782986107e-13
17500,48.mlp.c_proj.weight,1536,6144,0.25,1536,9,1.8954277038574227e-12,8.424123128255213e-13
18000,48.mlp.c_proj.weight,1536,6144,0.25,1536,8,1.8715858459472667e-12,8.318159315321185e-13
18500,48.mlp.c_proj.weight,1536,6144,0.25,1536,127,1.5854835510253898e-12,7.046593560112844e-13
19000,48.mlp.c_proj.weight,1536,6144,0.25,1536,8,1.6927719116210933e-12,7.52343071831597e-13
19500,48.mlp.c_proj.weight,1536,6144,0.25,1536,9,2.5129318237304693e-12,1.116858588324653e-12
20000,48.mlp.c_proj.weight,1536,6144,0.25,1536,12,1.9860267639160164e-12,8.826785617404518e-13
20500,48.mlp.c_proj.weight,1536,6144,0.25,1536,118,1.5783309936523434e-12,7.014804416232637e-13
21000,48.mlp.c_proj.weight,1536,6144,0.25,1536,118,1.2707710266113275e-12,5.647871229383678e-13
21500,48.mlp.c_proj.weight,1536,6144,0.25,1536,6,1.7619132995605478e-12,7.830725775824656e-13
22000,48.mlp.c_proj.weight,1536,6144,0.25,1536,117,1.261234283447265e-12,5.605485704210067e-13
22500,48.mlp.c_proj.weight,1536,6144,0.25,1536,8,1.726150512695312e-12,7.671780056423608e-13
23000,48.mlp.c_proj.weight,1536,6144,0.25,1536,7,2.028942108154298e-12,9.017520480685768e-13
23500,48.mlp.c_proj.weight,1536,6144,0.25,1536,7,2.033710479736329e-12,9.038713243272573e-13
24000,48.mlp.c_proj.weight,1536,6144,0.25,1536,7,1.6474723815917964e-12,7.322099473741317e-13
24500,48.mlp.c_proj.weight,1536,6144,0.25,1536,116,1.2779235839843745e-12,5.679660373263887e-13
500,49.attn.c_attn.weight,4608,1536,3.0,1536,7,3.483232234644008e-11,4.6666463216145844e-12
1000,49.attn.c_attn.weight,4608,1536,3.0,1536,10,1.72105207597306e-11,2.3057725694444434e-12
1500,49.attn.c_attn.weight,4608,1536,3.0,1536,8,1.5502123478433814e-11,2.0768907335069436e-12
2000,49.attn.c_attn.weight,4608,1536,3.0,1536,8,1.1990417955768203e-11,1.6064114040798616e-12
2500,49.attn.c_attn.weight,4608,1536,3.0,1536,9,1.2243513849293653e-11,1.6403198242187505e-12
3000,49.attn.c_attn.weight,4608,1536,3.0,1536,7,1.2496609742819093e-11,1.674228244357638e-12
3500,49.attn.c_attn.weight,4608,1536,3.0,1536,7,1.1800596035624115e-11,1.580980088975695e-12
4000,49.attn.c_attn.weight,4608,1536,3.0,1536,7,1.0313657661162092e-11,1.3817681206597223e-12
4500,49.attn.c_attn.weight,4608,1536,3.0,1536,7,1.1389315208645257e-11,1.5258789062500001e-12
5000,49.attn.c_attn.weight,4608,1536,3.0,1536,5,1.0851486434903676e-11,1.4538235134548614e-12
5500,49.attn.c_attn.weight,4608,1536,3.0,1536,6,1.189550699569615e-11,1.593695746527777e-12
6000,49.attn.c_attn.weight,4608,1536,3.0,1536,7,1.218023987591228e-11,1.6318427191840269e-12
6500,49.attn.c_attn.weight,4608,1536,3.0,1536,5,1.287625358310727e-11,1.7250908745659717e-12
7000,49.attn.c_attn.weight,4608,1536,3.0,1536,5,1.2591520702891138e-11,1.6869439019097214e-12
7500,49.attn.c_attn.weight,4608,1536,3.0,1536,3,9.680917927348469e-12,1.2969970703125003e-12
8000,49.attn.c_attn.weight,4608,1536,3.0,1536,6,7.03606584000751e-11,9.426540798611107e-12
8500,49.attn.c_attn.weight,4608,1536,3.0,1536,4,1.0946397394975714e-11,1.466539171006944e-12
9000,49.attn.c_attn.weight,4608,1536,3.0,1536,5,1.711560979965856e-11,2.2930569118923605e-12
9500,49.attn.c_attn.weight,4608,1536,3.0,1536,3,8.573623393174625e-12,1.1486477322048613e-12
10000,49.attn.c_attn.weight,4608,1536,3.0,1536,3,1.1895506995696153e-11,1.5936957465277774e-12
10500,49.attn.c_attn.weight,4608,1536,3.0,1536,3,1.1579137128789341e-11,1.5513102213541664e-12
11000,49.attn.c_attn.weight,4608,1536,3.0,1536,4,1.2876253583107271e-11,1.7250908745659719e-12
11500,49.attn.c_attn.weight,4608,1536,3.0,1536,3,1.0440205607924814e-11,1.3987223307291663e-12
12000,49.attn.c_attn.weight,4608,1536,3.0,1536,3,1.385700017051839e-11,1.856486002604166e-12
12500,49.attn.c_attn.weight,4608,1536,3.0,1536,3,1.3951911130590434e-11,1.8692016601562495e-12
13000,49.attn.c_attn.weight,4608,1536,3.0,1536,3,1.2306787822675009e-11,1.6487969292534718e-12
13500,49.attn.c_attn.weight,4608,1536,3.0,1536,2,1.1231130275191846e-11,1.5046861436631942e-12
14000,49.attn.c_attn.weight,4608,1536,3.0,1536,3,1.132604123526389e-11,1.5174018012152774e-12
14500,49.attn.c_attn.weight,4608,1536,3.0,1536,2,9.934013820873914e-12,1.3309054904513886e-12
15000,49.attn.c_attn.weight,4608,1536,3.0,1536,3,1.1041308355047759e-11,1.4792548285590275e-12
15500,49.attn.c_attn.weight,4608,1536,3.0,1536,2,1.2306787822675009e-11,1.6487969292534718e-12
16000,49.attn.c_attn.weight,4608,1536,3.0,1536,2,1.3635541263683621e-11,1.8268161349826385e-12
16500,49.attn.c_attn.weight,4608,1536,3.0,1536,3,1.493265771800155e-11,2.0005967881944435e-12
17000,49.attn.c_attn.weight,4608,1536,3.0,1536,3,1.2211876862602966e-11,1.6360812717013887e-12
17500,49.attn.c_attn.weight,4608,1536,3.0,1536,2,1.2148602889221605e-11,1.6276041666666665e-12
18000,49.attn.c_attn.weight,4608,1536,3.0,1536,3,1.3414082356848853e-11,1.7971462673611108e-12
18500,49.attn.c_attn.weight,4608,1536,3.0,1536,2,9.712554914039146e-12,1.3012356228298609e-12
19000,49.attn.c_attn.weight,4608,1536,3.0,1536,2,1.2243513849293646e-11,1.6403198242187496e-12
19500,49.attn.c_attn.weight,4608,1536,3.0,1536,2,1.3508993316920896e-11,1.809861924913194e-12
20000,49.attn.c_attn.weight,4608,1536,3.0,1536,2,1.3603904276992938e-11,1.822577582465277e-12
20500,49.attn.c_attn.weight,4608,1536,3.0,1536,2,1.2148602889221605e-11,1.6276041666666667e-12
21000,49.attn.c_attn.weight,4608,1536,3.0,1536,2,1.0946397394975717e-11,1.4665391710069444e-12
21500,49.attn.c_attn.weight,4608,1536,3.0,1536,2,1.3192623450014084e-11,1.767476399739583e-12
22000,49.attn.c_attn.weight,4608,1536,3.0,1536,2,9.680917927348464e-12,1.2969970703124997e-12
22500,49.attn.c_attn.weight,4608,1536,3.0,1536,2,1.3382445370158173e-11,1.7929077148437498e-12
23000,49.attn.c_attn.weight,4608,1536,3.0,1536,2,1.4521376891022696e-11,1.9454956054687495e-12
23500,49.attn.c_attn.weight,4608,1536,3.0,1536,2,1.6134863212247443e-11,2.1616617838541664e-12
24000,49.attn.c_attn.weight,4608,1536,3.0,1536,2,1.1990417955768198e-11,1.606411404079861e-12
24500,49.attn.c_attn.weight,4608,1536,3.0,1536,2,1.2180239875912285e-11,1.6318427191840277e-12
500,49.attn.c_proj.weight,1536,1536,1.0,1536,2,1.3597276475694445e-11,3.399319118923611e-12
1000,49.attn.c_proj.weight,1536,1536,1.0,1536,2,1.5699598524305554e-11,3.9248996310763886e-12
1500,49.attn.c_proj.weight,1536,1536,1.0,1536,1,1.095241970486111e-11,2.7381049262152776e-12
2000,49.attn.c_proj.weight,1536,1536,1.0,1536,1,6.459554036458332e-12,1.614888509114583e-12
2500,49.attn.c_proj.weight,1536,1536,1.0,1536,20,4.713270399305556e-12,1.178317599826389e-12
3000,49.attn.c_proj.weight,1536,1536,1.0,1536,13,4.018147786458333e-12,1.0045369466145833e-12
3500,49.attn.c_proj.weight,1536,1536,1.0,1536,15,4.052056206597223e-12,1.0130140516493057e-12
4000,49.attn.c_proj.weight,1536,1536,1.0,1536,11,3.0348036024305555e-12,7.587009006076389e-13
4500,49.attn.c_proj.weight,1536,1536,1.0,1536,13,1.898871527777778e-12,4.747178819444445e-13
5000,49.attn.c_proj.weight,1536,1536,1.0,1536,9,2.5770399305555555e-12,6.442599826388889e-13
5500,49.attn.c_proj.weight,1536,1536,1.0,1536,8,1.8141004774305555e-12,4.535251193576389e-13
6000,49.attn.c_proj.weight,1536,1536,1.0,1536,10,1.8480088975694446e-12,4.620022243923611e-13
6500,49.attn.c_proj.weight,1536,1536,1.0,1536,6,2.526177300347222e-12,6.315443250868055e-13
7000,49.attn.c_proj.weight,1536,1536,1.0,1536,8,2.983940972222222e-12,7.459852430555555e-13
7500,49.attn.c_proj.weight,1536,1536,1.0,1536,5,1.4411078559027779e-12,3.6027696397569447e-13
8000,49.attn.c_proj.weight,1536,1536,1.0,1536,5,1.727634006076389e-11,4.319085015190973e-12
8500,49.attn.c_proj.weight,1536,1536,1.0,1536,7,1.797146267361111e-12,4.4928656684027775e-13
9000,49.attn.c_proj.weight,1536,1536,1.0,1536,7,2.9669867621527774e-12,7.417466905381944e-13
9500,49.attn.c_proj.weight,1536,1536,1.0,1536,4,1.4241536458333334e-12,3.5603841145833334e-13
10000,49.attn.c_proj.weight,1536,1536,1.0,1536,5,1.7632378472222221e-12,4.4080946180555553e-13
10500,49.attn.c_proj.weight,1536,1536,1.0,1536,4,1.4241536458333334e-12,3.5603841145833334e-13
11000,49.attn.c_proj.weight,1536,1536,1.0,1536,4,1.1359320746527778e-12,2.8398301866319445e-13
11500,49.attn.c_proj.weight,1536,1536,1.0,1536,4,1.4241536458333334e-12,3.5603841145833334e-13
12000,49.attn.c_proj.weight,1536,1536,1.0,1536,4,2.492268880208333e-12,6.230672200520833e-13
12500,49.attn.c_proj.weight,1536,1536,1.0,1536,4,1.4241536458333334e-12,3.5603841145833334e-13
13000,49.attn.c_proj.weight,1536,1536,1.0,1536,3,1.7293294270833333e-12,4.323323567708333e-13
13500,49.attn.c_proj.weight,1536,1536,1.0,1536,3,1.407199435763889e-12,3.5179985894097226e-13
14000,49.attn.c_proj.weight,1536,1536,1.0,1536,4,1.1359320746527778e-12,2.8398301866319445e-13
14500,49.attn.c_proj.weight,1536,1536,1.0,1536,3,8.646647135416666e-13,2.1616617838541666e-13
15000,49.attn.c_proj.weight,1536,1536,1.0,1536,3,1.407199435763889e-12,3.5179985894097226e-13
15500,49.attn.c_proj.weight,1536,1536,1.0,1536,2,1.7123752170138887e-12,4.280938042534722e-13
16000,49.attn.c_proj.weight,1536,1536,1.0,1536,3,2.0853678385416668e-12,5.213419596354167e-13
16500,49.attn.c_proj.weight,1536,1536,1.0,1536,3,1.407199435763889e-12,3.5179985894097226e-13
17000,49.attn.c_proj.weight,1536,1536,1.0,1536,3,1.407199435763889e-12,3.5179985894097226e-13
17500,49.attn.c_proj.weight,1536,1536,1.0,1536,2,1.3902452256944445e-12,3.4756130642361113e-13
18000,49.attn.c_proj.weight,1536,1536,1.0,1536,2,1.3902452256944445e-12,3.4756130642361113e-13
